line_length,word_count,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,Award,Bullet,Certification,Contact,Date,Degree,Heading,Interest,Location,Name,Organization,Skill,Summary,Title,Training,Unknown,Volunteer
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,5,0.0,0.0,2.8000000000000003,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,8,0.0,12.5,3.3000000000000003,1.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,4,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,5,0.0,0.0,0.0,9.4,14.299999999999999,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71,9,0.0,0.0,1.4000000000000001,2.8000000000000003,0.0,88.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,8,0.0,12.5,1.4000000000000001,1.4000000000000001,0.0,62.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,1,0.0,0.0,0.0,27.3,33.300000000000004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0.0,0.0,0.0,27.3,33.300000000000004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,1,0.0,0.0,0.0,27.3,33.300000000000004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0.0,50.0,0.0,5.6000000000000005,0.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,5,0.0,0.0,3.0,0.0,0.0,83.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,5,0.0,0.0,2.9000000000000004,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,8,0.0,0.0,6.1,0.0,0.0,62.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,4,0.0,0.0,2.9000000000000004,2.9000000000000004,0.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,5,0.0,0.0,2.9000000000000004,2.9000000000000004,0.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,2,0.0,0.0,0.0,3.3000000000000003,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,3,0.0,0.0,0.0,5.3,0.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,1,0.0,100.0,0.0,16.7,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,2,0.0,50.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,1,0.0,100.0,0.0,16.7,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,3,0.0,25.0,0.0,4.8,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,4,0.0,0.0,3.1,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,4,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,1,0.0,100.0,0.0,16.7,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0.0,0.0,0.0,5.6000000000000005,0.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,6,0.0,0.0,0.0,8.7,25.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,0.0,0.0,0.0,4.8,20.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0.0,25.0,0.0,22.2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0.0,0.0,0.0,9.5,0.0,33.300000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,4,0.0,0.0,0.0,6.800000000000001,0.0,62.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,2,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95,14,7.1,21.4,4.2,0.0,0.0,14.299999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,14,17.599999999999998,5.8999999999999995,3.1,3.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,11,7.7,15.4,2.3,2.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,3,20.0,0.0,0.0,6.7,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,5,0.0,0.0,0.0,6.2,0.0,71.39999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,5,0.0,0.0,0.0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,3,33.300000000000004,0.0,7.7,0.0,33.300000000000004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,5,0.0,0.0,2.8000000000000003,2.8000000000000003,0.0,33.300000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,13,26.700000000000003,13.3,3.3000000000000003,2.1999999999999997,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,13,0.0,14.299999999999999,4.3,1.0999999999999999,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,13,0.0,7.1,5.3,2.6,7.1,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,0.0,20.0,2.8000000000000003,2.8000000000000003,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,14,18.8,6.2,2.4,2.4,0.0,18.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,0.0,25.0,5.8999999999999995,5.8999999999999995,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,9,20.0,0.0,3.8,1.9,0.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6,14.299999999999999,0.0,3.3000000000000003,3.3000000000000003,0.0,28.599999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,14,21.4,7.1,5.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,9,10.0,10.0,2.4,2.4,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,9,0.0,10.0,1.6,1.6,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,14,13.3,13.3,2.5,1.2,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,14,11.1,5.6000000000000005,1.2,4.8,0.0,5.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,14,12.5,0.0,4.5,2.3,0.0,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,11,8.3,0.0,7.9,1.6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,9,0.0,9.1,1.7000000000000002,3.3000000000000003,0.0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,3,0.0,0.0,10.0,0.0,66.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,4,0.0,0.0,3.6999999999999997,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,1,0.0,0.0,0.0,11.1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74,13,5.8999999999999995,5.8999999999999995,2.7,5.4,0.0,5.8999999999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,13,14.299999999999999,7.1,4.2,1.4000000000000001,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,17,11.1,11.1,6.7,1.0999999999999999,0.0,5.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,12,7.7,7.7,4.7,1.6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,16,10.5,5.3,1.7999999999999998,3.5000000000000004,0.0,26.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3,0.0,0.0,10.0,0.0,66.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0.0,0.0,0.0,4.2,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,17,15.8,5.3,8.0,2.3,0.0,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,14,5.6000000000000005,0.0,3.2,4.3,0.0,5.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,0.0,0.0,2.9000000000000004,8.6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,17,11.1,16.7,4.5,1.0999999999999999,11.1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,0.0,20.0,0.0,2.9000000000000004,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,11,8.3,8.3,3.6999999999999997,1.9,8.3,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,0.0,0.0,0.0,11.1,0.0,66.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,9,7.7,0.0,1.5,5.8999999999999995,0.0,46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3,0.0,0.0,10.0,0.0,66.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,5,0.0,16.7,0.0,2.6,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,12,7.7,15.4,5.2,1.3,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,14,0.0,6.2,4.7,3.5000000000000004,0.0,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,8,10.0,10.0,3.3000000000000003,3.3000000000000003,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,14,6.2,6.2,2.1,2.1,0.0,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,11,0.0,6.2,1.0999999999999999,5.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,10,15.4,15.4,1.6,6.2,7.7,7.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,0.0,0.0,0.0,5.8999999999999995,0.0,71.39999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,7,0.0,12.5,4.3999999999999995,2.1999999999999997,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3,0.0,0.0,10.0,0.0,66.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,5,0.0,0.0,0.0,2.7,0.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,6,0.0,12.5,0.0,3.8,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74,12,0.0,14.299999999999999,2.7,2.7,0.0,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6,0.0,14.299999999999999,2.7,2.7,0.0,28.599999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,12.5,0.0,2.8000000000000003,2.8000000000000003,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,12.5,0.0,2.1999999999999997,4.3,0.0,37.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,0.0,66.7,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3,0.0,0.0,10.0,0.0,66.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,3,0.0,0.0,0.0,5.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,10,9.1,9.1,5.0,1.7000000000000002,0.0,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,17,5.3,5.3,5.4,2.1999999999999997,0.0,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,5,0.0,40.0,2.5,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,8,0.0,0.0,0.0,3.8,0.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,9,0.0,0.0,0.0,0.0,20.0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,0.0,0.0,0.0,2.1,16.7,66.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.0,0.0,100.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,3,0.0,0.0,0.0,0.0,33.300000000000004,66.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0.0,0.0,0.0,9.1,20.0,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0.0,0.0,0.0,23.1,25.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0.0,0.0,0.0,13.0,0.0,66.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0.0,0.0,0.0,13.3,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66,10,0.0,16.7,1.5,3.0,0.0,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,3,0.0,0.0,0.0,5.0,25.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,13,14.299999999999999,7.1,6.800000000000001,1.7000000000000002,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,204,12.6,9.5,5.4,2.4,6.1,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,15,5.3,10.5,2.0,5.0,0.0,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,4,0.0,0.0,0.0,4.8,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,8,0.0,0.0,0.0,3.4000000000000004,0.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,4,0.0,0.0,0.0,5.6000000000000005,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206,32,2.9000000000000004,20.0,5.3,4.3999999999999995,11.4,8.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,17,0.0,0.0,0.0,7.3,0.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,4,0.0,0.0,0.0,4.2,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1682,281,7.7,10.0,4.2,3.5999999999999996,2.9000000000000004,7.3999999999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,10,7.1,7.1,1.6,6.6000000000000005,0.0,57.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,4,0.0,0.0,0.0,5.3,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,11,0.0,6.7,0.0,5.7,6.7,53.300000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,4,0.0,0.0,0.0,5.3,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
699,96,5.3,4.6,2.4,5.2,1.5,25.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,10,0.0,6.2,0.0,8.200000000000001,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,4,0.0,0.0,0.0,5.0,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,34,2.5,2.5,3.6999999999999997,2.8000000000000003,0.0,32.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,0.0,0.0,0.0,2.4,16.7,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,4,0.0,0.0,0.0,4.3,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299,53,3.2,3.2,5.0,3.3000000000000003,9.5,25.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,0.0,0.0,0.0,8.3,16.7,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,4,0.0,0.0,0.0,5.0,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0.0,0.0,0.0,23.400000000000002,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,8,0.0,11.1,2.4,2.4,22.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,0.0,0.0,0.0,6.2,0.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,4,0.0,0.0,0.0,4.3,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
481,89,9.700000000000001,8.0,5.6000000000000005,5.0,8.0,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,8,0.0,0.0,1.6,3.2,0.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,4,0.0,0.0,0.0,4.5,40.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,12,7.1,0.0,4.8,4.8,14.299999999999999,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73,10,0.0,0.0,1.4000000000000001,5.5,14.299999999999999,42.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,10,0.0,0.0,0.0,8.3,12.5,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
